time,close,Actual Returns,SMA_Fast,SMA_Slow,Signal,Entry/Exit
2017-05-04,1563.39,0.01982387475538161,1289.6528,1141.5262,0.0,0.0
2017-05-05,1551.3,-0.007733195172030083,1303.3048000000001,1148.0792,0.0,0.0
2017-05-06,1585.39,0.021975117643266984,1317.7607999999998,1154.7629,1.0,1.0
2017-05-07,1609.57,0.015251767703845731,1333.5767999999998,1161.6323,1.0,0.0
2017-05-08,1713.0,0.06425939847288409,1355.0148,1169.5125,1.0,0.0
2017-05-09,1720.43,0.004337419731465397,1376.8824,1177.5514,1.0,0.0
2017-05-10,1794.99,0.0433380027086252,1401.5280000000002,1186.269,1.0,0.0
2017-05-11,1837.93,0.02392213884199923,1427.9256,1194.9482,1.0,0.0
2017-05-12,1695.61,-0.07743494039490084,1448.1536,1201.9768000000001,1.0,0.0
2017-05-13,1792.73,0.05727732202570168,1471.7851999999998,1209.8203,1.0,0.0
2017-05-14,1799.99,0.0040496895795798515,1495.2163999999998,1217.6401999999998,1.0,0.0
2017-05-15,1747.81,-0.0289890499391664,1515.6828,1224.7629000000002,1.0,0.0
2017-05-16,1777.48,0.016975529376763054,1536.7823999999998,1232.3745,1.0,0.0
2017-05-17,1813.23,0.020112743884600714,1559.4316000000001,1240.281,1.0,0.0
2017-05-18,1899.16,0.04739056821252685,1585.3187999999998,1248.733,1.0,0.0
2017-05-19,1976.23,0.040581099012194866,1614.0764000000001,1257.9283,1.0,0.0
2017-05-20,2058.91,0.04183723554444563,1645.1864,1268.575,1.0,0.0
2017-05-21,2057.0,-0.0009276753233505852,1675.5288,1279.1251,1.0,0.0
2017-05-22,2123.29,0.03222654350996601,1706.49,1290.1715,1.0,0.0
2017-05-23,2272.75,0.07039076150690682,1743.2663999999997,1302.799,1.0,0.0
2017-05-24,2432.97,0.07049609503904941,1785.9679999999998,1317.1004999999998,1.0,0.0
2017-05-25,2355.0,-0.032047250890886336,1824.786,1330.5113000000001,1.0,0.0
2017-05-26,2272.7,-0.03494692144373679,1858.2340000000002,1343.0929999999998,1.0,0.0
2017-05-27,2099.99,-0.07599331191974301,1883.354,1353.7035,1.0,0.0
2017-05-28,2232.78,0.0632336344458786,1911.3452,1365.4583000000002,1.0,0.0
2017-05-29,2279.48,0.020915629842617633,1939.9888,1377.6316,1.0,0.0
2017-05-30,2191.58,-0.038561426290206535,1965.6,1388.9486000000002,1.0,0.0
2017-05-31,2303.29,0.050972357842287375,1994.316,1401.0832999999998,1.0,0.0
2017-06-01,2419.99,0.05066665508902468,2026.7328,1414.0003,1.0,0.0
2017-06-02,2478.99,0.024380266034157216,2057.3724,1427.5031,1.0,0.0
2017-06-03,2548.05,0.027858119637433232,2090.4772,1441.1145999999999,1.0,0.0
2017-06-04,2521.36,-0.010474676713565279,2119.5319999999997,1454.4591,1.0,0.0
2017-06-05,2698.0,0.07005742932385695,2153.9348,1469.8591000000001,1.0,0.0
2017-06-06,2871.29,0.06422905856189765,2200.962,1486.7229,1.0,0.0
2017-06-07,2685.64,-0.06465734913575438,2236.6784,1501.6212,1.0,0.0
2017-06-08,2799.73,0.04248149416898772,2276.668,1517.6677000000002,1.0,0.0
2017-06-09,2811.39,0.004164687309133219,2319.2111999999997,1533.4816,1.0,0.0
2017-06-10,2931.15,0.04259814540138507,2365.358,1550.1014000000002,1.0,0.0
2017-06-11,2998.98,0.02314108796888581,2412.788,1567.1625999999999,1.0,0.0
2017-06-12,2655.71,-0.11446225049850278,2443.05,1580.98,1.0,0.0
2017-06-13,2709.01,0.020069962458250323,2472.3612,1595.2803,1.0,0.0
2017-06-14,2432.21,-0.10217754825563585,2487.2931999999996,1606.7525,1.0,0.0
2017-06-15,2409.98,-0.009139835787205897,2501.4124,1618.4787,1.0,0.0
2017-06-16,2480.43,0.02923260773948333,2515.6980000000003,1631.7807999999998,1.0,0.0
2017-06-17,2634.94,0.06229161879190315,2530.1856,1646.1572,1.0,0.0
2017-06-18,2515.25,-0.04542418423189909,2533.4768,1660.2196,1.0,0.0
2017-06-19,2596.98,0.0324937878938476,2543.156,1674.3083000000001,1.0,0.0
2017-06-20,2725.08,0.04932652542568672,2561.2512,1689.2033,1.0,0.0
2017-06-21,2643.35,-0.029991780057833206,2582.9856,1703.1819,1.0,0.0
2017-06-22,2679.99,0.01386119885751036,2600.874,1717.5076,1.0,0.0
2017-06-23,2690.76,0.004018671711461863,2617.3251999999998,1731.7851999999998,1.0,0.0
2017-06-24,2574.84,-0.043080765285644196,2632.6556,1745.7825,1.0,0.0
2017-06-25,2505.61,-0.026887107548430156,2640.7484000000004,1760.1429,1.0,0.0
2017-06-26,2407.91,-0.03899250082814176,2640.2652000000003,1774.5220000000002,1.0,0.0
2017-06-27,2575.75,0.06970360187880775,2644.1356,1790.0846000000001,1.0,0.0
2017-06-28,2553.12,-0.008785790546442795,2644.3384,1805.1662,1.0,0.0
2017-06-29,2530.0,-0.009055586889766154,2644.684,1819.3220000000001,1.0,0.0
2017-06-30,2455.19,-0.029569169960474317,2634.9716000000003,1833.5282,1.0,0.0
2017-07-01,2423.63,-0.012854402306949786,2617.0652,1847.5131,1.0,0.0
2017-07-02,2516.66,0.03838457190247668,2610.306,1863.3309999999997,1.0,0.0
2017-07-03,2542.41,0.010231815183616488,2600.0132,1879.1178999999997,1.0,0.0
2017-07-04,2602.0,0.023438391132822867,2591.6376,1895.4071,1.0,0.0
2017-07-05,2616.96,0.005749423520369001,2579.07,1911.1559000000002,1.0,0.0
2017-07-06,2604.84,-0.004631327953044662,2563.3044,1926.7503,1.0,0.0
2017-07-07,2501.15,-0.03980666758802842,2557.1220000000003,1941.3291,1.0,0.0
2017-07-08,2561.11,0.023972972432680928,2551.206,1956.5167999999999,1.0,0.0
2017-07-09,2508.99,-0.020350551128221928,2554.2772,1970.7168000000001,1.0,0.0
2017-07-10,2331.05,-0.07092096819835858,2551.12,1983.1073000000001,1.0,0.0
2017-07-11,2310.01,-0.009025975418802679,2544.3032000000003,1995.0675,1.0,0.0
2017-07-12,2383.42,0.031779083207431835,2534.2424,2007.3756999999998,1.0,0.0
2017-07-13,2340.0,-0.018217519362932255,2527.2324000000003,2019.3357999999998,1.0,0.0
2017-07-14,2217.24,-0.05246153846153856,2512.0428,2030.1783000000003,1.0,0.0
2017-07-15,1964.31,-0.1140742544785408,2481.6119999999996,2037.8984,1.0,0.0
2017-07-16,1911.78,-0.02674221482352579,2452.3491999999997,2045.0762,1.0,0.0
2017-07-17,2235.19,0.16916695435667295,2434.5572,2055.5831,1.0,0.0
2017-07-18,2308.15,0.032641520407661107,2419.2528,2066.5549,1.0,0.0
2017-07-19,2258.99,-0.021298442475575774,2406.6188,2077.0447999999997,1.0,0.0
2017-07-20,2873.48,0.27201979645770913,2421.3336,2093.5397,1.0,0.0
2017-07-21,2657.45,-0.07518061723067504,2431.3152,2107.9725,1.0,0.0
2017-07-22,2825.27,0.06315076483094706,2441.2960000000003,2124.4547000000002,1.0,0.0
2017-07-23,2754.28,-0.025126802040158935,2449.3424,2140.2601,1.0,0.0
2017-07-24,2762.26,0.0028973089155786003,2458.6328000000003,2156.0942,1.0,0.0
2017-07-25,2564.0,-0.07177456140986016,2462.9852,2169.9543,1.0,0.0
2017-07-26,2525.99,-0.014824492979719328,2467.0796,2183.3151000000003,1.0,0.0
2017-07-27,2664.99,0.05502792964342684,2473.0128,2197.9456,1.0,0.0
2017-07-28,2786.07,0.045433566354845745,2482.7592,2213.6642,1.0,0.0
2017-07-29,2700.21,-0.030817603290656748,2486.6875999999997,2228.3048,1.0,0.0
2017-07-30,2723.99,0.008806722440106496,2490.9687999999996,2243.0447999999997,1.0,0.0
2017-07-31,2856.88,0.04878505427699831,2501.0504,2259.1436,1.0,0.0
2017-08-01,2732.59,-0.04350550250623053,2510.308,2273.9496999999997,1.0,0.0
2017-08-02,2699.9,-0.011963009452570672,2515.8596,2288.3758000000003,1.0,0.0
2017-08-03,2787.02,0.03226786177265817,2526.9808000000003,2303.4344,1.0,0.0
2017-08-04,2857.34,0.025231250583060083,2548.0324,2319.0234,1.0,0.0
2017-08-05,3243.49,0.13514317512091645,2585.3716,2337.9656999999997,1.0,0.0
2017-08-06,3222.22,-0.006557751064439787,2618.9236,2356.6544999999996,1.0,0.0
2017-08-07,3398.23,0.054623830775055726,2661.2527999999998,2376.9825,1.0,0.0
2017-08-08,3422.43,0.00712135435211847,2709.4604,2397.3613,1.0,0.0
2017-08-09,3342.8,-0.02326709384852277,2764.6,2416.4243,1.0,0.0
2017-08-10,3444.98,0.030567189182721055,2825.928,2436.1542,1.0,0.0
2017-08-11,3656.15,0.06129788852184914,2882.7664,2457.3857000000003,1.0,0.0
2017-08-12,3874.0,0.059584535645419434,2945.4004000000004,2480.4918000000002,1.0,0.0
2017-08-13,4060.47,0.048133711925658185,3017.4596,2505.5834999999997,1.0,0.0
2017-08-14,4320.6,0.06406401229414338,3075.3444,2532.9356,1.0,0.0
2017-08-15,4159.93,-0.0371869647734111,3135.4436,2558.4392000000003,1.0,0.0
2017-08-16,4370.01,0.050500849773914336,3197.2332,2585.0092999999997,1.0,0.0
2017-08-17,4280.01,-0.020594918547097163,3258.2624000000005,2610.6051,1.0,0.0
2017-08-18,4101.72,-0.04165644472793284,3311.8408,2633.6724,1.0,0.0
2017-08-19,4157.41,0.0135772310152813,3375.5771999999997,2656.8671999999997,1.0,0.0
2017-08-20,4050.99,-0.025597667778737287,3436.5772,2680.4210000000003,1.0,0.0
2017-08-21,4002.0,-0.012093340146482667,3490.0576,2702.5137000000004,1.0,0.0
2017-08-22,4092.0,0.022488755622188883,3542.2947999999997,2725.4338000000002,1.0,0.0
2017-08-23,4143.49,0.012583088954056576,3600.0260000000003,2749.3906,1.0,0.0
2017-08-24,4312.03,0.04067585537795426,3663.5476,2774.7361,1.0,0.0
2017-08-25,4360.0,0.011124690690927475,3723.6724000000004,2800.2038000000002,1.0,0.0
2017-08-26,4344.32,-0.0035963302752294313,3788.1416,2824.6553999999996,1.0,0.0
2017-08-27,4340.11,-0.0009690814672952408,3853.75,2848.2942,1.0,0.0
2017-08-28,4384.99,0.01034075173209903,3917.6688,2871.555,1.0,0.0
2017-08-29,4599.0,0.04880512840394169,3987.3352,2896.975,1.0,0.0
2017-08-30,4581.98,-0.0037008045227224784,4040.8747999999996,2921.5619,1.0,0.0
2017-08-31,4743.94,0.03534716432633922,4101.7436,2946.2738,1.0,0.0
2017-09-01,4947.99,0.043012769976011445,4163.7339999999995,2971.4240000000004,1.0,0.0
2017-09-02,4649.99,-0.06022647580128493,4212.8364,2994.3739,1.0,0.0
2017-09-03,4626.05,-0.005148398168598134,4264.1664,3017.9074,1.0,0.0
2017-09-04,4498.25,-0.027626160547335243,4306.2972,3041.89,1.0,0.0
2017-09-05,4432.51,-0.014614572333685238,4337.3516,3063.8873,1.0,0.0
2017-09-06,4616.18,0.04143701875461092,4367.0388,3087.2543,1.0,0.0
2017-09-07,4624.18,0.001733034673691236,4389.5872,3111.5802999999996,1.0,0.0
2017-09-08,4350.0,-0.059292674593117156,4390.7632,3132.0474,1.0,0.0
2017-09-09,4334.36,-0.0035954022988506917,4397.7404,3151.1911000000005,1.0,0.0
2017-09-10,4251.36,-0.019149309240579893,4392.9944,3168.9148,1.0,0.0
2017-09-11,4210.72,-0.009559293967106863,4390.2228,3185.5415,1.0,0.0
2017-09-12,4164.52,-0.010971995288216685,4392.7348,3201.9731,1.0,0.0
2017-09-13,3855.32,-0.0742462516688599,4380.6512,3213.5463,1.0,0.0
2017-09-14,3250.4,-0.1569052633763216,4348.6276,3217.3374,1.0,0.0
2017-09-15,3740.02,0.1506337681516121,4338.1484,3227.8812,1.0,0.0
2017-09-16,3726.51,-0.003612280148234448,4323.5288,3237.1490000000003,1.0,0.0
2017-09-17,3719.97,-0.0017549932778928579,4306.588,3246.2347999999997,1.0,0.0
2017-09-18,4100.0,0.10215942601687655,4298.1068,3257.9232999999995,1.0,0.0
2017-09-19,3910.11,-0.046314634146341405,4280.1112,3267.0346000000004,1.0,0.0
2017-09-20,3872.06,-0.009731184033185847,4261.2208,3279.1981,1.0,0.0
2017-09-21,3617.47,-0.06575053072524706,4232.3152,3288.2826999999997,1.0,0.0
2017-09-22,3619.01,0.00042571189256590536,4201.6759999999995,3300.1507,1.0,0.0
2017-09-23,3787.33,0.046509957142975455,4169.2092,3313.9242,1.0,0.0
2017-09-24,3669.01,-0.031241006196977783,4132.6903999999995,3325.81,1.0,0.0
2017-09-25,3919.78,0.06834813750848312,4099.723999999999,3338.6584,1.0,0.0
2017-09-26,3885.09,-0.00884998647883306,4057.2080000000005,3352.3568,1.0,0.0
2017-09-27,4200.0,0.08105603731187694,4039.2084000000004,3368.387,1.0,0.0
2017-09-28,4189.42,-0.002519047619047643,4021.7432,3383.0303999999996,1.0,0.0
2017-09-29,4156.99,-0.007740928338529018,4008.0928,3398.1668,1.0,0.0
2017-09-30,4339.0,0.04378408415704649,4004.3523999999998,3414.7569,1.0,0.0
2017-10-01,4394.81,0.012862410693708304,3995.4976,3431.7974,1.0,0.0
2017-10-02,4392.71,-0.000477836356975736,3986.2388,3449.9761,1.0,0.0
2017-10-03,4307.99,-0.019286499677875435,3984.5584000000003,3467.9999,1.0,0.0
2017-10-04,4214.84,-0.021622612865860757,3979.7776,3486.0692000000004,1.0,0.0
2017-10-05,4320.04,0.024959429064922878,3982.5247999999997,3503.5121000000004,1.0,0.0
2017-10-06,4362.99,0.009942037573726026,3988.6156,3521.6108000000004,1.0,0.0
2017-10-07,4425.0,0.014212730260669826,3999.0348,3540.5608,1.0,0.0
2017-10-08,4603.49,0.04033672316384185,4028.9616000000005,3562.0438,1.0,0.0
2017-10-09,4769.55,0.03607263185105225,4089.7276,3585.5029999999997,1.0,0.0
2017-10-10,4750.0,-0.004098919185248073,4130.126800000001,3607.8363999999997,1.0,0.0
2017-10-11,4814.99,0.01368210526315794,4173.666,3630.5622000000003,1.0,0.0
2017-10-12,5440.0,0.12980504632408385,4242.4672,3658.9422000000004,1.0,0.0
2017-10-13,5624.8,0.033970588235294086,4303.4592,3689.0206,1.0,0.0
2017-10-14,5819.13,0.03454878395676286,4379.82,3721.1635000000006,1.0,0.0
2017-10-15,5693.7,-0.021554768496321652,4452.6856,3753.0890000000004,1.0,0.0
2017-10-16,5754.9,0.010748722271984867,4538.1828,3785.0269,1.0,0.0
2017-10-17,5594.0,-0.027958782950181504,4617.1824,3815.877,1.0,0.0
2017-10-18,5574.44,-0.0034966035037541365,4688.6668,3848.3108999999995,1.0,0.0
2017-10-19,5704.01,0.023243590387554747,4770.0668,3882.2509000000005,1.0,0.0
2017-10-20,5989.1,0.049980627663696264,4852.8396,3918.3076999999994,1.0,0.0
2017-10-21,6024.86,0.0059708470387869195,4938.4304,3955.1563,1.0,0.0
2017-10-22,6005.05,-0.0032880432076428656,5010.6323999999995,3993.0344,1.0,0.0
2017-10-23,5905.99,-0.016496115769227604,5079.2952,4032.4512,1.0,0.0
2017-10-24,5525.43,-0.06443627571330113,5134.0328,4068.5877,1.0,0.0
2017-10-25,5739.97,0.03882774734274075,5190.0716,4103.6355,1.0,0.0
2017-10-26,5891.61,0.02641825654141039,5249.9436,4139.4701000000005,1.0,0.0
2017-10-27,5780.0,-0.018943888003448928,5305.4352,4174.6802,1.0,0.0
2017-10-28,5752.01,-0.004842560553633191,5363.196,4203.4655,1.0,0.0
2017-10-29,6140.01,0.06745468105931662,5440.2028,4238.2910999999995,1.0,0.0
2017-10-30,6124.16,-0.00258142902047398,5512.3676000000005,4271.28,1.0,0.0
2017-10-31,6445.01,0.052390858501410786,5595.6484,4308.1873000000005,1.0,0.0
2017-11-01,6783.69,0.05254918145976495,5689.996,4348.4016,1.0,0.0
2017-11-02,7039.98,0.037780323098490554,5787.4556,4393.1614,1.0,0.0
2017-11-03,7170.01,0.018470222926769697,5883.474,4439.6016,1.0,0.0
2017-11-04,7412.55,0.03382701000417021,5989.976,4487.0772,1.0,0.0
2017-11-05,7392.0,-0.0027723253131514136,6093.0564,4533.1365000000005,1.0,0.0
2017-11-06,6969.76,-0.05712121212121213,6154.246800000001,4575.832,1.0,0.0
2017-11-07,7126.63,0.022507231238952263,6214.32,4619.8584,1.0,0.0
2017-11-08,7467.96,0.04789500787889933,6280.2732000000005,4665.9692,1.0,0.0
2017-11-09,7156.0,-0.04177312144146461,6338.7652,4710.203299999999,1.0,0.0
2017-11-10,6577.62,-0.08082448295136946,6371.674,4748.980500000001,1.0,0.0
2017-11-11,6346.7,-0.03510692317281938,6401.782000000001,4784.5773,1.0,0.0
2017-11-12,5886.35,-0.07253375770085235,6414.2584,4814.8674,1.0,0.0
2017-11-13,6535.87,0.11034342164499211,6447.5328,4847.7912,1.0,0.0
2017-11-14,6605.0,0.010577015760717456,6472.168799999999,4881.619000000001,1.0,0.0
2017-11-15,7294.0,0.10431491294473894,6522.934399999999,4920.5767,1.0,0.0
2017-11-16,7838.53,0.07465451055662187,6596.273600000001,4964.7377,1.0,0.0
2017-11-17,7714.71,-0.01579632915865603,6668.6224,5008.4568,1.0,0.0
2017-11-18,7777.01,0.008075481774428406,6758.685600000001,5051.7771,1.0,0.0
2017-11-19,8031.82,0.03276452004047825,6850.3596,5095.5338,1.0,0.0
2017-11-20,8256.01,0.02791272712784898,6944.935600000001,5139.3539,1.0,0.0
2017-11-21,8109.0,-0.017806422230593255,7038.095600000001,5179.8392,1.0,0.0
2017-11-22,8250.0,0.01738808731039576,7138.0152,5219.1332,1.0,0.0
2017-11-23,8031.16,-0.026526060606060664,7213.6612,5257.845499999999,1.0,0.0
2017-11-24,8215.01,0.02289208532764886,7297.2952000000005,5296.295499999999,1.0,0.0
2017-11-25,8795.5,0.07066211727070315,7391.3148,5341.450399999999,1.0,0.0
2017-11-26,9401.11,0.06885452788357682,7496.011600000001,5394.4443,1.0,0.0
2017-11-27,9768.71,0.03910176564256762,7605.1608,5450.5572999999995,1.0,0.0
2017-11-28,9949.0,0.01845586571819635,7716.3204,5509.5374,1.0,0.0
2017-11-29,9935.98,-0.0013086742386170247,7817.2576,5568.8772,1.0,0.0
2017-11-30,9903.0,-0.003319249837459348,7917.6976,5626.9872,1.0,0.0
2017-12-01,10869.84,0.09763102090275666,8073.7008,5694.2507,1.0,0.0
2017-12-02,10930.24,0.0055566595276470565,8225.8452,5760.432799999999,1.0,0.0
2017-12-03,11290.0,0.03291419035629595,8378.726799999999,5829.732799999999,1.0,0.0
2017-12-04,11643.98,0.03135341009743131,8558.246,5902.7294,1.0,0.0
2017-12-05,11718.35,0.00638699138954224,8763.8752,5976.5118,1.0,0.0
2017-12-06,14090.0,0.2023877081671055,9073.6072,6073.561900000001,1.0,0.0
2017-12-07,17390.01,0.23420936834634487,9533.7536,6201.472000000001,1.0,0.0
2017-12-08,16367.03,-0.05882572810481412,9926.999999999998,6319.3225,1.0,0.0
2017-12-09,15309.98,-0.0645841059740222,10275.199200000001,6424.9829,1.0,0.0
2017-12-10,15290.01,-0.0013043779286452395,10595.0396,6528.4030999999995,1.0,0.0
2017-12-11,16885.76,0.10436553017296912,10956.9288,6650.7608,1.0,0.0
2017-12-12,17730.12,0.050004263947847294,11357.5452,6781.801499999999,1.0,0.0
2017-12-13,16689.61,-0.05868601002136464,11714.0492,6903.7151,1.0,0.0
2017-12-14,16749.78,0.0036052370307033677,12062.7676,7026.8877999999995,1.0,0.0
2017-12-15,17738.67,0.05903898439263089,12442.073999999999,7158.112700000001,1.0,0.0
2017-12-16,19650.01,0.1077499045869843,12903.714399999999,7308.371,1.0,0.0
2017-12-17,19378.99,-0.013792359393201115,13348.874,7458.6609,1.0,0.0
2017-12-18,19039.01,-0.017543741959720416,13789.188,7605.7074,1.0,0.0
2017-12-19,17838.73,-0.0630431939475844,14174.1368,7741.581099999999,1.0,0.0
2017-12-20,16496.89,-0.07522060146658427,14482.1924,7864.442800000001,1.0,0.0
2017-12-21,15758.8,-0.04474116030354813,14736.499999999998,7980.3856,1.0,0.0
2017-12-22,14210.57,-0.09824542477853637,14914.1744,8083.9381,1.0,0.0
2017-12-23,15075.89,0.060892701700213214,15119.25,8202.193000000001,1.0,0.0
2017-12-24,14221.94,-0.0566434220467249,15290.688400000001,8307.0122,1.0,0.0
2017-12-25,14171.98,-0.0035128822087564515,15461.4476,8411.4669,1.0,0.0
2017-12-26,15790.88,0.1142324502292551,15658.2892,8532.176,1.0,0.0
2017-12-27,15367.08,-0.026838276270860106,15835.7628,8644.846800000001,1.0,0.0
2017-12-28,14450.01,-0.05967757049485001,15962.1632,8750.2458,1.0,0.0
2017-12-29,14565.05,0.007961240165231587,16079.006000000001,8857.1757,1.0,0.0
2017-12-30,12839.99,-0.11843831638065094,16123.871599999999,8949.4009,1.0,0.0
2017-12-31,13863.13,0.0796838626821359,16114.7968,9051.8421,1.0,0.0
2018-01-01,13480.01,-0.02763589463562699,15958.396799999999,9148.768900000001,1.0,0.0
2018-01-02,14781.51,0.09655037347895146,15894.976,9259.893900000001,1.0,0.0
2018-01-03,15098.14,0.021420680295856087,15886.502399999998,9371.6775,1.0,0.0
2018-01-04,15144.99,0.0031030312343109934,15880.701600000002,9484.2765,1.0,0.0
2018-01-05,16960.01,0.11984293155690429,15883.6716,9611.8766,1.0,0.0
2018-01-06,17098.99,0.008194570639993959,15858.426400000002,9740.9723,1.0,0.0
2018-01-07,16174.22,-0.05408331135347777,15837.810800000001,9861.1446,1.0,0.0
2018-01-08,14993.74,-0.07298528151589379,15767.5692,9967.692,1.0,0.0
2018-01-09,14480.99,-0.03419760513387582,15637.261999999999,10068.5538,1.0,0.0
2018-01-10,14875.18,0.02722120518003268,15446.268799999998,10173.378499999999,1.0,0.0
2018-01-11,13308.06,-0.10535133020239085,15203.431600000002,10263.3792,1.0,0.0
2018-01-12,13820.0,0.03846841688420399,14994.6712,10359.4308,1.0,0.0
2018-01-13,14187.95,0.026624457308249028,14848.64,10458.1099,1.0,0.0
2018-01-14,13656.23,-0.03747687298024038,14735.0136,10551.0423,1.0,0.0
2018-01-15,13590.0,-0.0048498011530268,14648.261600000002,10642.6923,1.0,0.0
2018-01-16,11570.01,-0.14863796909492277,14542.6392,10712.3575,1.0,0.0
2018-01-17,11200.01,-0.031979229058574754,14387.604,10776.6621,1.0,0.0
2018-01-18,11305.53,0.009421420159446248,14270.9476,10842.2174,1.0,0.0
2018-01-19,11498.99,0.01711197971258316,14164.028,10909.0574,1.0,0.0
2018-01-20,12762.8,0.10990617436835759,14042.9048,10982.2854,1.0,0.0
2018-01-21,11518.17,-0.09752013664713066,13888.9484,11041.219099999998,1.0,0.0
2018-01-22,10766.7,-0.06524213481829144,13741.615999999998,11090.6948,1.0,0.0
2018-01-23,10824.94,0.0054092711787270265,13592.0116,11142.0072,1.0,0.0
2018-01-24,11356.79,0.04913191204754952,13532.6836,11198.0261,1.0,0.0
2018-01-25,11118.0,-0.021026187857660528,13422.878400000001,11253.266099999999,1.0,0.0
2018-01-26,11086.89,-0.002798165137614772,13327.153599999998,11308.3906,1.0,0.0
2018-01-27,11319.0,0.020935537377930302,13188.653199999999,11364.540500000001,1.0,0.0
2018-01-28,11536.0,0.0191713048855906,13046.1676,11420.0095,1.0,0.0
2018-01-29,11123.01,-0.03580010402219136,12885.288399999998,11470.991000000002,1.0,0.0
2018-01-30,9995.0,-0.10141229757053172,12606.688,11510.890500000001,1.0,0.0
2018-01-31,10099.99,0.010504252126062985,12326.727999999997,11552.8305,1.0,0.0
2018-02-01,9014.23,-0.10750109653573914,12040.3284,11587.7185,1.0,0.0
2018-02-02,8787.52,-0.025150234684493178,11792.0796,11618.194000000001,1.0,0.0
2018-02-03,9240.0,0.05149120570991572,11582.44,11651.6779,0.0,-1.0
2018-02-04,8167.91,-0.11602705627705634,11314.149200000002,11675.556999999999,0.0,0.0
2018-02-05,6905.19,-0.15459523917379114,11058.034400000002,11687.0888,0.0,0.0
2018-02-06,7688.46,0.11343207065989502,10812.772799999999,11702.573299999998,0.0,0.0
2018-02-07,7575.75,-0.014659632748300733,10548.2848,11717.089199999999,0.0,0.0
2018-02-08,8218.1,0.08479028479028483,10330.759600000001,11734.8201,0.0,0.0
2018-02-09,8671.01,0.05511127876273103,10134.0,11753.6933,0.0,0.0
2018-02-10,8547.49,-0.014245168671239039,10013.0992,11768.7684,0.0,0.0
2018-02-11,8072.99,-0.055513372931702776,9888.018399999999,11777.798200000001,0.0,0.0
2018-02-12,8872.28,0.09900792643122314,9790.6884,11792.3955,0.0,0.0
2018-02-13,8520.01,-0.03970456297592051,9671.5292,11803.6756,0.0,0.0
2018-02-14,9472.98,0.11185080768684541,9539.9364,11828.7078,0.0,0.0
2018-02-15,10031.23,0.058930769409414996,9480.4588,11857.753799999999,0.0,0.0
2018-02-16,10167.49,0.013583578484393177,9456.490399999999,11884.749099999999,0.0,0.0
2018-02-17,11121.5,0.09382945053302238,9468.3528,11924.4041,0.0,0.0
2018-02-18,10380.04,-0.06666906442476273,9429.2828,11962.428300000001,0.0,0.0
2018-02-19,11140.0,0.0732135906990723,9430.1628,12010.361299999999,0.0,0.0
2018-02-20,11235.57,0.008578994614003577,9436.11,12063.853500000001,0.0,0.0
2018-02-21,10454.27,-0.06953808307010678,9401.5208,12103.0375,0.0,0.0
2018-02-22,9830.0,-0.059714355952161235,9333.2808,12135.2875,0.0,0.0
2018-02-23,10144.99,0.03204374364191254,9294.16,12163.7974,0.0,0.0
2018-02-24,9688.62,-0.044984765879512834,9281.9048,12182.298299999999,0.0,0.0
2018-02-25,9597.99,-0.009354273364008625,9261.8248,12201.131099999999,0.0,0.0
2018-02-26,10300.0,0.07314135563800339,9313.2556,12226.360999999999,0.0,0.0
2018-02-27,10566.57,0.025880582524271833,9384.4176,12251.7085,0.0,0.0
